paragraph_id,subject,subject_cui,subject_type,relation,object,object_cui,object_type,rule_valid,gemini_verdict
2837,layer,C0934502,"Body Part, Organ, or Organ Component",CONSISTS_OF,horizontal cells,C1565000,Cell,False,True
2841,layer vi,C0934502,"Body Part, Organ, or Organ Component",CONTAINS,fusiform cells,C0333721,Cell,False,True
2841,layer vi,C0934502,"Body Part, Organ, or Organ Component",CONTAINS,granule cells,C0010837,Cell Component,False,True
2841,layer vi,C0934502,"Body Part, Organ, or Organ Component",CONTAINS,martinotti cells,,Cell,False,True
2849,cortex,C0001614,Disease or Syndrome,CONSISTS_OF,layers,C0934502,"Body Part, Organ, or Organ Component",False,True
2851,white matter,C0682708,Tissue,CONTAINS,neuroglial cells,C0027836,Cell,False,True
2851,white matter,C0682708,Tissue,CONTAINS,small blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2852,axons,C0004461,Cell Component,CONNECTED_TO,dendrites,C0011305,Cell Component,False,True
2858,white matter,C0682708,Tissue,CONTAINS,descending nerve fibers,C0027749,Cell Component,False,True
2858,gray matter,C0018220,Tissue,SURROUNDS,central canal,C0459414,"Body Part, Organ, or Organ Component",False,True
2861,blood vessels,C0005847,"Body Part, Organ, or Organ Component",LOCATION_OF,pia mater,C0031869,"Body Part, Organ, or Organ Component",False,True
2863,heart,C0018787,"Body Part, Organ, or Organ Component",PART_OF,cardiovascular system,C0007226,Body System,False,True
2863,blood vessels,C0005847,"Body Part, Organ, or Organ Component",PART_OF,cardiovascular system,C0007226,Body System,False,True
2866,blood,C0005767,Body Substance,TRAVERSES,capillaries,C0006901,"Body Part, Organ, or Organ Component",False,True
2867,lymphatic vessels,C0229889,"Body Part, Organ, or Organ Component",CONNECTED_TO,blood system,C0018939,Disease or Syndrome,False,True
2871,blood vessels,C0005847,"Body Part, Organ, or Organ Component",INGREDIENT_OF,pathways,C1704259,Molecular Function,False,True
2871,heart,C0018787,"Body Part, Organ, or Organ Component",INGREDIENT_OF,pathways,C1704259,Molecular Function,False,True
2873,venous portal systems,C0226727,Body System,OCCURS_IN,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2875,pericardium,C0031050,"Body Part, Organ, or Organ Component",CONTAINS,great vessels,C0225991,"Body Part, Organ, or Organ Component",False,True
2880,fibrous rings,C1260969,Medical Device,PART_OF,fibrous skeleton,C0504004,"Body Part, Organ, or Organ Component",False,True
2883,av bundle,C1704398,Organ or Tissue Function,PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
2888,epicardium,C0225968,Tissue,CONSISTS_OF,layer,C0934502,"Body Part, Organ, or Organ Component",False,True
2888,epicardium,C0225968,Tissue,LOCATION_OF,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2888,epicardium,C0225968,Tissue,LOCATION_OF,nerves,C0027740,"Body Part, Organ, or Organ Component",False,True
2890,endocardium,C0014124,Tissue,CONSISTS_OF,inner layer,C2753460,Cell Component,False,True
2891,interventricular septum,C0225870,"Body Part, Organ, or Organ Component",CONTAINS,cardiac muscle,C0027061,Tissue,False,True
2892,pericardium,C0031050,"Body Part, Organ, or Organ Component",CONTAINS,layers,C0934502,"Body Part, Organ, or Organ Component",False,True
2893,connective tissue,C0009780,Tissue,INGREDIENT_OF,heart valves,C0018825,Medical Device,False,True
2894,heart valves,C0018825,Medical Device,CONNECTED_TO,connective tissue,C0009780,Tissue,False,True
2897,adipose tissue,C0001527,Tissue,CONTAINS,coronary arteries,C0205042,"Body Part, Organ, or Organ Component",False,True
2897,adipose tissue,C0001527,Tissue,CONTAINS,tributaries of coronary veins,C1180121,"Body Part, Organ, or Organ Component",False,True
2897,cusps,C0180259,Medical Device,CONNECTED_TO,chordae tendineae,C0008484,"Body Part, Organ, or Organ Component",False,True
2898,adipose tissue,C0001527,Tissue,SURROUNDS,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
2901,ventricularis,C0018827,"Body Part, Organ, or Organ Component",ADJACENT_TO,valve,C0184252,Medical Device,False,True
2901,ventricularis,C0018827,"Body Part, Organ, or Organ Component",CONTAINS,connective tissue,C0009780,Tissue,False,True
2902,rheumatic fever,C0035436,Disease or Syndrome,CAUSES,inflammation,C0021368,Pathologic Function,False,True
2902,inflammation,C0021368,Pathologic Function,CAUSES,angiogenesis,C0302600,Organ or Tissue Function,False,True
2902,inflammation,C0021368,Pathologic Function,CAUSES,vascularization,C0027686,Pathologic Function,False,True
2904,cardiac conducting cells,C0232217,Organ or Tissue Function,MANAGES,contraction,C1140999,Pathologic Function,False,True
2905,conducting system of the heart,,,MANAGES,electrical activity,C0034107,Health Care Activity,False,True
2906,fibrosa,,,PART_OF,valve,C0184252,Medical Device,False,True
2906,ventricularis,C0018827,"Body Part, Organ, or Organ Component",CONTAINS,elastic fibers,C0230899,Tissue,False,True
2906,ventricularis,C0018827,"Body Part, Organ, or Organ Component",CONTAINS,collagen fibers,C0225325,Tissue,False,True
2907,apex,C0140145,"Amino Acid, Peptide, or Protein",PART_OF,heart,C0018787,"Body Part, Organ, or Organ Component",False,True
2908,av bundle,C1704398,Organ or Tissue Function,CONNECTED_TO,ventricles,C0018827,"Body Part, Organ, or Organ Component",False,True
2912,cardiac conducting cells,C0232217,Organ or Tissue Function,PART_OF,bundle,C1704398,Organ or Tissue Function,False,True
2913,purkinje fibers,C0034144,Tissue,CONTAINS,glycogen,C0017911,Organic Chemical,False,True
2913,nerves,C0027740,"Body Part, Organ, or Organ Component",PART_OF,autonomic nervous system,C0004388,Body System,False,True
2917,stimulation,C1292856,Therapeutic or Preventive Procedure,AFFECTS,heart rate,C0018810,Clinical Attribute,False,True
2918,acetylcholine,C0027908,Biologically Active Substance,AFFECTS,heart rate,C0018810,Clinical Attribute,False,True
2918,presynaptic parasympathetic fibers,C0001646,Tissue,CONNECTED_TO,postsynaptic neurons,C1817671,Cell Component,False,True
2921,hormones,C0019932,Hormone,AFFECTS,heart rate,C0018810,Clinical Attribute,False,True
2923,epinephrine,C0014563,Organic Chemical,AFFECTS,heart rate,C0018810,Clinical Attribute,False,True
2923,propranolol,C0033497,Organic Chemical,AFFECTS,heart rate,C0018810,Clinical Attribute,False,True
2926,carotid sinus,C0007281,"Body Part, Organ, or Organ Component",LOCATION_OF,receptors,C0597357,"Amino Acid, Peptide, or Protein",False,True
2926,aortic arch,C0003489,"Body Part, Organ, or Organ Component",LOCATION_OF,receptors,C0597357,"Amino Acid, Peptide, or Protein",False,True
2927,carotid bodies,C0007277,"Body Part, Organ, or Organ Component",CONSISTS_OF,epithelioid cells,C0014603,Cell,False,True
2932,tunica intima,C0162864,"Body Part, Organ, or Organ Component",CONSISTS_OF,endothelium,C0014257,Tissue,False,True
2932,basal lamina,C0085872,Tissue,PART_OF,endothelial cells,C0225336,Cell,False,True
2932,subendothelial layer,C1515018,Tissue,CONTAINS,internal elastic membrane,C1512870,Tissue,False,True
2933,smooth muscle cells,C1135918,Cell,PRODUCES,extracellular components,C1166607,Cell Component,False,True
2934,tunica adventitia,C0225342,Tissue,CONTAINS,vasa vasorum,C0042367,"Body Part, Organ, or Organ Component",False,True
2938,endothelial cells,C0225336,Cell,INTERACTS_WITH,blood,C0005767,Body Substance,False,True
2938,endothelial cells,C0225336,Cell,INTERACTS_WITH,connective tissue,C0009780,Tissue,False,True
2939,fenestrations,,Therapeutic or Preventive Procedure,PART_OF,endothelial cells,C0225336,Cell,False,True
2940,anticoagulants,C0003280,Pharmacologic Substance,PREVENTS,coagulation,C0005778,Organ or Tissue Function,False,True
2940,antithrombogenic substances,,Biologically Active Substance,PREVENTS,platelet aggregation,C0032176,Cell Function,False,True
2940,damage,C0010957,Injury or Poisoning,CAUSES,release,C0030685,Health Care Activity,False,True
2942,lymphocytes,C0024264,Cell,INTERACTS_WITH,endothelial surface,C0014257,Tissue,False,True
2945,injury,C3263722,Injury or Poisoning,CAUSES,reactive oxygen species,C0162772,Biologically Active Substance,False,True
2947,platelet-derived growth factor,C0032200,"Amino Acid, Peptide, or Protein",AFFECTS,migration,C0600210,Social Behavior,False,True
2947,smooth muscle cells,C1135918,Cell,PRODUCES,extracellular matrix,C0015350,Tissue,False,True
2948,endothelium,C0014257,Tissue,MANAGES,contraction,C1140999,Pathologic Function,False,True
2951,no,C0028128,Pharmacologic Substance,PREVENTS,monocyte adhesion,C3548511,Cell Function,False,True
2952,endothelial cell,C0225336,Cell,PRODUCES,anticoagulants,C0003280,Pharmacologic Substance,False,True
2953,no inhibitors,C0243077,Chemical Viewed Functionally,MANAGES,inflammatory diseases,C1290884,Disease or Syndrome,False,True
2953,no,C0028128,Pharmacologic Substance,AFFECTS,macrophages,C0024432,Cell,False,True
2954,prostacyclin,C0033567,Organic Chemical,PREVENTS,platelet aggregation,C0032176,Cell Function,False,True
2955,endothelium-derived relaxing factor,C0028128,Pharmacologic Substance,AFFECTS,ca2-dependent potassium channels,C0949653,"Amino Acid, Peptide, or Protein",False,True
2958,enos,C0669365,"Amino Acid, Peptide, or Protein",PRODUCES,no,C0028128,Pharmacologic Substance,False,True
2958,et-1,C0079281,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,eta receptor,C1323262,Molecular Function,False,True
2959,snake venom,C0037380,Biologically Active Substance,INTERACTS_WITH,eta receptors,C0597357,"Amino Acid, Peptide, or Protein",False,True
2959,snake venom,C0037380,Biologically Active Substance,CAUSES,coronary vasoconstriction,C0042396,Organ or Tissue Function,False,True
2965,angiotensin ii,C0003009,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,vascular endothelial cells,C1257792,Cell,False,True
2968,tunica intima,C0162864,"Body Part, Organ, or Organ Component",CONSISTS_OF,subendothelial connective tissue,C0009780,Tissue,False,True
2968,tunica intima,C0162864,"Body Part, Organ, or Organ Component",CONSISTS_OF,internal elastic membrane,C1512870,Tissue,False,True
2970,weibel-palade bodies,C0600532,Cell Component,CONTAINS,von willebrand factor,C0795677,"Amino Acid, Peptide, or Protein",False,True
2970,weibel-palade bodies,C0600532,Cell Component,CONTAINS,p-selectin,C0134835,"Amino Acid, Peptide, or Protein",False,True
2970,p-selectin,C0134835,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,neutrophil,C0027950,Cell,False,True
2973,hypertension,C0020538,Disease or Syndrome,CAUSES,vascular resistance,C0042380,Physiologic Function,False,True
2973,hypertension,C0020538,Disease or Syndrome,CAUSES,left ventricular hypertrophy,C0340279,Disease or Syndrome,False,True
2973,untreated hypertensive heart disease,C0152105,Disease or Syndrome,CAUSES,cardiac failure,C0018801,Disease or Syndrome,False,True
2976,endothelial cells,C0225336,Cell,CAUSES,constriction,C0009813,Therapeutic or Preventive Procedure,False,True
2978,tunica media,C0162867,Tissue,CONSISTS_OF,smooth muscle cells,C1135918,Cell,False,True
2984,smooth muscle cells,C1135918,Cell,PRODUCES,collagen fibers,C0225325,Tissue,False,True
2989,vasa vasorum,C0042367,"Body Part, Organ, or Organ Component",CONTAINS,arterial branches,C0815997,"Body Part, Organ, or Organ Component",False,True
2989,vasa vasorum,C0042367,"Body Part, Organ, or Organ Component",CONTAINS,veins,C0042449,"Body Part, Organ, or Organ Component",False,True
2995,tunica intima,C0162864,"Body Part, Organ, or Organ Component",CONTAINS,internal elastic membrane,C1512870,Tissue,False,True
2999,arterial wall,C0507850,"Body Part, Organ, or Organ Component",LOCATION_OF,smooth muscle cells,C1135918,Cell,False,True
3002,tunica adventitia,C0225342,Tissue,CONSISTS_OF,fibroblasts,C0016030,Cell,False,True
3006,contraction,C1140999,Pathologic Function,CAUSES,vascular resistance,C0042380,Physiologic Function,False,True
3007,tunica adventitia,C0225342,"Body Part, Organ, or Organ Component",CONSISTS_OF,collagen,C0009325,"Amino Acid, Peptide, or Protein",False,True
3007,lumen,C0524461,Body Space or Junction,CONTAINS,red blood cells,C0014792,Cell,False,True
3007,dermis,C0011646,Tissue,LOCATION_OF,arteriole,C0003847,"Body Part, Organ, or Organ Component",False,True
3007,dermis,C0011646,Tissue,LOCATION_OF,venule,C0042520,"Body Part, Organ, or Organ Component",False,True
3011,capillaries,C0006901,"Body Part, Organ, or Organ Component",PART_OF,blood vascular networks,C3714653,Anatomical Structure,False,True
3014,retina,C0035298,"Body Part, Organ, or Organ Component",CONTAINS,capillary network,C0150775,Population Group,False,True
3016,pericyte,C0598800,Cell,SURROUNDS,capillary,C0006901,"Body Part, Organ, or Organ Component",False,True
3016,no,C0028128,Pharmacologic Substance,MANAGES,pericyte,C0598800,Cell,False,True
3016,pericyte,C0598800,Cell,PRODUCES,endothelial cells,C0225336,Cell,False,True
3016,pericyte,C0598800,Cell,PRODUCES,hemangiopericytoma{c0018922},C0018922,Neoplastic Process,False,True
3017,endocrine glands,C0014133,"Body Part, Organ, or Organ Component",LOCATION_OF,fenestrated capillaries,C1179615,"Body Part, Organ, or Organ Component",False,True
3017,fenestrated capillaries,C1179615,"Body Part, Organ, or Organ Component",CONTAINS,pinocytotic vesicles,C1519091,Cell Component,False,True
3018,connective tissue,C0009780,Tissue,AFFECTS,pinocytosis,C0031945,Cell Function,False,True
3022,vasodilating agents,C0042402,Pharmacologic Substance,CAUSES,vasodilation,C0042401,Organ or Tissue Function,False,True
3022,vasodilating agents,C0042402,Pharmacologic Substance,CAUSES,blood flow,C0005767,Body Substance,False,True
3022,norepinephrine,C0028351,Organic Chemical,CAUSES,vasoconstriction,C0042396,Organ or Tissue Function,False,True
3023,endothelial cells,C0225336,Cell,CONTAINS,pinocytotic vesicles,C1519091,Cell Component,False,True
3026,av shunts,C0225984,"Body Part, Organ, or Organ Component",PERFORMS,thermoregulation,C0005905,Organism Function,False,True
3027,fenestrated capillary,C1179615,"Body Part, Organ, or Organ Component",CONTAINS,fenestrations,C0015825,Therapeutic or Preventive Procedure,False,True
3027,cytoplasm,C0010834,Cell Component,CONTAINS,fenestrations,C0015825,Therapeutic or Preventive Procedure,False,True
3035,valve system,C1704414,Medical Device,LOCATION_OF,lymphatic capillaries,C0162405,"Body Part, Organ, or Organ Component",False,True
3037,postcapillary venules,C0226505,"Body Part, Organ, or Organ Component",CONTAINS,pericytes,C0598800,Cell,False,True
3039,pericytes,C0598800,Cell,INTERCONNECTS,endothelial cells,C0225336,Cell,False,True
3041,muscular venules,C0042520,"Body Part, Organ, or Organ{Component",CONTAINS,tunica media,C0392148,Therapeutic or Preventive Procedure,False,True
3043,valves,C0184252,Medical Device,PART_OF,vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
3044,thrombus,C0087086,Pathologic Function,LOCATION_OF,deep veins,C0226514,"Body Part, Organ, or Organ Component",False,True
3047,tunica media,C0162867,Tissue,CONTAINS,smooth muscle cells,C1135918,Cell,False,True
3047,tunica media,C0162867,Tissue,CONTAINS,collagen,C0009325,"Amino Acid, Peptide, or Protein",False,True
3047,tunica media,C0162867,Tissue,CONTAINS,elastic fibers,C0230899,Tissue,False,True
3051,tunica intima,C0162864,"Body Part, Organ, or Organ Component",CONSISTS_OF,endothelial lining,C0014257,Tissue,False,True
3051,tunica intima,C0162864,"Body Part, Organ, or Organ Component",CONSISTS_OF,basal lamina,C0085872,Tissue,False,True
3051,tunica intima,C0162864,"Body Part, Organ, or Organ Component",CONSISTS_OF,smooth muscle cells,C1135918,Cell,False,True
3052,tunica adventitia,C0225342,Tissue,CONTAINS,collagen,C0009325,"Amino Acid, Peptide, or Protein",False,True
3052,tunica adventitia,C0225342,Tissue,CONTAINS,elastic fibers,C0230899,Tissue,False,True
3053,tunica media,C0162867,Tissue,CONTAINS,collagen fibers,C0225325,Tissue,False,True
3053,tunica media,C0162867,Tissue,CONTAINS,fibroblasts,C0016030,Cell,False,True
3054,tunica adventitia,C0225342,Tissue,CONTAINS,smooth muscle cells,C1135918,Cell,False,True
3058,dural venous sinuses,C0013313,"Body Part, Organ, or Organ Component",IS_A,venous channels,C0022009,"Amino Acid, Peptide, or Protein",False,True
3061,tributaries,C1180121,"Body Part, Organ, or Organ Component",CONTAINS,smooth muscle bundles,C1180418,"Body Part, Organ, or Organ Component",False,True
3066,thoracic duct,C0039979,"Body Part, Organ, or Organ Component",IS_A,lymphatic vessels,C0229889,"Body Part, Organ, or Organ Component",False,True
3066,right lymphatic trunk,C0229907,"Body Part, Organ, or Organ Component",IS_A,lymphatic vessels,C0229889,"Body Part, Organ, or Organ Component",False,True
3068,aging process,C1510835,Organism Function,CAUSES,subendothelial layer,C1515018,Tissue,False,True
3069,lymphatic capillaries,C0162405,"Body Part, Organ, or Organ Component",PART_OF,circulatory system,C0007226,Body System,False,True
3070,lymphatic vessels,C0229889,"Body Part, Organ, or Organ Component",PART_OF,immune system,C0020962,Body System,False,True
3071,filaments,C0025979,Cell Component,CONNECTED_TO,basal lamina,C0085872,Tissue,False,True
3071,filaments,C0025979,Cell Component,CONNECTED_TO,collagen fibers,C0225325,Tissue,False,True
3076,atherosclerosis,C0003850,Disease or Syndrome,CAUSES,ischemic heart disease,C0151744,Disease or Syndrome,False,True
3080,atrial wall,C0507617,"Body Part, Organ, or Organ Component",LOCATION_OF,purkinje fibers,C0034144,Tissue,False,True
3082,small cardiac muscle cells,C0225828,Cell,PART_OF,atrioventricular node,C0027543,Disease or Syndrome,False,True
3088,intima,C0162864,"Body Part, Organ, or Organ Component",CONSISTS_OF,collagenous fibers,C0225325,Tissue,False,True
3088,small blood vessel,C0225988,"Body Part, Organ, or Organ Component",LOCATION_OF,adventitia,C0225342,Tissue,False,True
3091,muscular arteries,C0226002,"Body Part, Organ, or Organ Component",CONTAINS,smooth muscle,C1267092,Tissue,False,True
3093,arterial endothelium,C1179025,Tissue,LOCATION_OF,tunica intima,C0162864,"Body Part, Organ, or Organ Component",False,True
3094,elastic membrane,C1512870,Tissue,LOCATION_OF,smooth muscle cells,C1135918,Cell,False,True
3099,tunica adventitia,C0039297,"Element, Ion, or Isotope",CONTAINS,collagen fibers,C0225325,Tissue,False,True
3099,tunica adventitia,C0039297,"Element, Ion, or Isotope",CONTAINS,fibroblasts,C0016030,Cell,False,True
3101,arterioles,C0003847,"Body Part, Organ, or Organ Component",MANAGES,blood flow,C0005775,Physiologic Function,False,True
3101,contraction,C1140999,Pathologic Function,AFFECTS,blood going,C0005767,Body Substance,False,True
3103,endothelial cell nuclei,C0007610,Cell Component,SURROUNDS,lumen,C0524461,Body Space or Junction,False,True
3107,vessel wall,C0005847,"Body Part, Organ, or Organ Component",CONSISTS_OF,endothelial lining,C0014257,Tissue,False,True
3107,vessel wall,C0005847,"Body Part, Organ, or Organ Component",CONSISTS_OF,connective tissue,C0009780,Tissue,False,True
3107,arteriole,C0003847,"Body Part, Organ, or Organ Component",CONTAINS,smooth muscle,C1267092,Tissue,False,True
3111,lymphatic vessel,C0229889,"Body Part, Organ, or Organ Component",PART_OF,connective tissue,C0009780,Tissue,False,True
3115,immune system,C0020962,Body System,CAUSES,autoimmune diseases,C0004364,Disease or Syndrome,False,True
3116,lymphocytes,C0024264,Cell,IS_A,cell type,C0007634,Cell,False,True
3118,lymphatic tissues,C0024296,Tissue,LOCATION_OF,lymphocytes,C0024264,Cell,False,True
3124,skin,C0444099,Body Substance,PREVENTS,foreign organisms,C0029235,Organism,False,True
3124,mucous membranes,C0026724,Tissue,PREVENTS,foreign organisms,C0029235,Organism,False,True
3125,adaptive immunity,C0020964,Organ or Tissue Function,CAUSES,acquired resistance,C1155281,Organism Function,False,True
3126,immune system,C0020962,Body System,DISRUPTS,infectious agents,C0314732,Organism,False,True
3126,immune system,C0020962,Body System,CAUSES,memory,C0025260,Mental Process,False,True
3127,immune system,C0020962,Body System,CONTAINS,cells,C0007634,Cell,False,True
3127,cells,C0007634,Cell,CONTAINS,lymphocytes,C0024264,Cell,False,True
3128,supporting cells,C0007634,Cell,INTERACTS_WITH,lymphocytes,C0024264,Cell,False,True
3131,cells,C0007634,Cell,CONTAINS,cd markers,C2745888,Medical Device,False,True
3133,cd1 t cells,C0039194,Cell,INTERACTS_WITH,mhc i molecules,C0019629,"Amino Acid, Peptide, or Protein",False,True
3133,cd8 cytotoxic t cells,C0039195,Cell,INTERACTS_WITH,mhc i molecules,C0019629,"Amino Acid, Peptide, or Protein",False,True
3136,capillaries,C0006901,"Body Part, Organ, or Organ Component",LOCATION_OF,cells,C0007634,Cell,False,True
3136,tissues,C0040300,Tissue,LOCATION_OF,cells,C0007634,Cell,False,True
3137,thymus,C0040112,Biologically Active Substance,LOCATION_OF,t lymphocytes,C0039194,Cell,False,True
3138,t lymphocytes,C0039194,Cell,EXHIBITS,cd2,C0108773,"Amino Acid, Peptide, or Protein",False,True
3138,t lymphocytes,C0039194,Cell,EXHIBITS,cd3,C0108779,"Amino Acid, Peptide, or Protein",False,True
3138,t lymphocytes,C0039194,Cell,EXHIBITS,cd5,C1413227,Gene or Genome,False,True
3138,t lymphocytes,C0039194,Cell,EXHIBITS,cd7,C0054968,"Amino Acid, Peptide, or Protein",False,True
3141,th2 cells,C0242633,Cell,IS_A,helper t cells,C0018894,Cell,False,True
3143,cd8 t lymphocytes,C0242629,Cell,IS_A,t cells,C0039194,Cell,False,True
3143,cd8 t lymphocytes,C0242629,Cell,EXHIBITS,cd8,C0085358,Immunologic Factor,False,True
3144,regulatory (suppressor) t lymphocytes,C0039198,Cell,IS_A,t lymphocytes,C0039194,Cell,False,True
3144,regulatory (suppressor) t lymphocytes,C0039198,Cell,DISRUPTS,immune response,C0020964,Organ or Tissue Function,False,True
3144,suppressor t cells,C0038856,Cell,MANAGES,erythroid cell maturation,C1257751,Organism Function,False,True
3145,gamma/delta t lymphocytes,C1515186,Cell,IS_A,t cells,C0039194,Cell,False,True
3148,b cells,C0004561,Cell,PERFORMS,secreting,C1327616,Cell Function,False,True
3154,antibodies,C0003241,"Amino Acid, Peptide, or Protein",CONSISTS_OF,heavy chain,C0011892,Organic Chemical,False,True
3154,antibodies,C0003241,"Amino Acid, Peptide, or Protein",CONSISTS_OF,light chain,C0023693,Natural Phenomenon or Process,False,True
3156,natural killer,C0022688,Cell,INTERACTS_WITH,transformed cells,C1510411,Pathologic Function,False,True
3156,perforins,C0070410,"Amino Acid, Peptide, or Protein",PRODUCES,channels,C0022009,"Amino Acid, Peptide, or Protein",False,True
3156,perforins,C0070410,"Amino Acid, Peptide, or Protein",CAUSES,apoptosis,C0162638,Cell Function,False,True
3158,lymphocytes,C0024264,Cell,OCCURS_IN,secondary lymphatic organs,C0024296,Tissue,False,True
3166,antibodies,C0003241,"Amino Acid, Peptide, or Protein",OCCURS_IN,blood,C0005767,Body Substance,False,True
3169,secondary immune response,C0021055,Organ or Tissue Function,PRODUCES,hypersensitivity reaction,C0020517,Pathologic Function,False,True
3175,eosinophils,C0014467,Cell,LOCATION_OF,connective tissue,C0009780,Tissue,False,True
3175,eosinophils,C0014467,Cell,DISRUPTS,histamine,C0019588,Organic Chemical,False,True
3178,cell-mediated immunity,C0020966,Organism Function,CAUSES,transplant rejection,C0018129,Organ or Tissue Function,False,True
3179,helper t,C0018894,Cell,INTERACTS_WITH,antigens,C0003320,Immunologic Factor,False,True
3179,cytotoxic t lymphocytes,C0039195,Cell,INTERACTS_WITH,antigens,C0003320,Immunologic Factor,False,True
3179,antigens,C0003320,Immunologic Factor,PHYSICALLY_RELATED_TO,mhc molecules,C0019629,"Amino Acid, Peptide, or Protein",False,True
3181,mhc molecules,C0019629,"Amino Acid, Peptide, or Protein",EXHIBITS,peptides,C0030956,"Amino Acid, Peptide, or Protein",False,True
3183,cd3 molecule,C0108779,"Amino Acid, Peptide, or Protein",ASSOCIATED_WITH,t-cell receptor (tcr),C0034790,"Amino Acid, Peptide, or Protein",False,True
3185,mhc i,C0024518,Gene or Genome,LOCATION_OF,nucleated cells,C1180059,Cell,False,True
3185,mhc i,C0024518,Gene or Genome,LOCATION_OF,platelets,C0005821,Cell,False,True
3192,mhc i,C0024518,Gene or Genome,CONSISTS_OF,microglobulin,C0005149,"Amino Acid, Peptide, or Protein",False,True
3192,microglobulin,C0005149,"Amino Acid, Peptide, or Protein",AFFECTS,t cells,C0039194,Cell,False,True
3195,helper cd4 t lymphocytes,C0018894,Cell,INTERACTS_WITH,mhc molecules,C0019629,"Amino Acid, Peptide, or Protein",False,True
3195,mhc molecules,C0019629,"Amino Acid, Peptide, or Protein",PART_OF,immune surveillance,C0021059,Organism Function,False,True
3197,apcs,C0033036,Disease or Syndrome,LOCATION_OF,mhc ii molecules,C0019630,"Amino Acid, Peptide, or Protein",False,True
3198,helper t lymphocytes,C0018894,Cell,INTERACTS_WITH,b cells,C0004561,Cell,False,True
3199,helper t cells,C0018894,Cell,INTERACTS_WITH,b cells,C0004561,Cell,False,True
3199,cd40 molecules,C0054959,"Amino Acid, Peptide, or Protein",INTERACTS_WITH,ligands,C0023688,Chemical,False,True
3200,helper t lymphocytes,C0018894,Cell,INTERACTS_WITH,antigens,C0003320,Immunologic Factor,False,True
3202,antigen,C0003320,Immunologic Factor,INTERACTS_WITH,b-cell receptors,C3816168,"Amino Acid, Peptide, or Protein",False,True
3203,nk cells,C0022688,Cell,CAUSES,apoptosis,C0162638,Cell Function,False,True
3203,nk cells,C0022688,Cell,CAUSES,lysis,C0024348,Pathologic Function,False,True
3209,c3,C0446413,Body Location or Region,INTERACTS_WITH,bacterium,C0004611,Bacterium,False,True
3211,cytotoxic cd8 t lymphocytes,C0039195,Cell,INTERACTS_WITH,antigen–mhc i complex,C1325745,Cell Component,False,True
3216,suppressor t cells,C0038856,Cell,AFFECTS,antibody formation,C0003261,Biologic Function,False,True
3216,suppressor t cells,C0038856,Cell,AFFECTS,cell-mediated immune response,C1318468,Cell Function,False,True
3219,interleukin 2,C0021764,"Amino Acid, Peptide, or Protein",IS_A,cytokine,C0079189,"Amino Acid, Peptide, or Protein",False,True
3220,apcs,C0033036,Disease or Syndrome,INTERACTS_WITH,helper cd4 t lymphocytes,C0018894,Cell,False,True
3233,lymph,C0024202,Body Substance,TRAVERSES,lymphatic vessels,C0229889,"Body Part, Organ, or Organ Component",False,True
3234,lymphocytes,C0024264,Cell,TRAVERSES,blood vessels,C0005847,"Body Part, Organ, or Organ Component",False,True
3237,human immunodeficiency virus,C0019682,Virus,INTERACTS_WITH,cd4 molecules,C0003323,"Amino Acid, Peptide, or Protein",False,True
3237,human immunodeficiency virus,C0019682,Virus,INTERACTS_WITH,helper t cells,C0018894,Cell,False,True
3237,immune system,C0020962,Body System,PRODUCES,cd8 t cells,C0242629,Cell,False,True
3245,helper cd4 t cell,C0018894,Cell,INTERACTS_WITH,bacterial antigen,C0003321,Immunologic Factor,False,True
3245,il-2,C0021756,"Amino Acid, Peptide, or Protein",AFFECTS,t-cell division,C0039194,Cell,False,True
3245,helper cd4 t lymphocytes,C0018894,Cell,INTERACTS_WITH,mhc ii molecules,C0019630,"Amino Acid, Peptide, or Protein",False,True
3245,cytokine,C0079189,"Amino Acid, Peptide, or Protein",AFFECTS,macrophage,C0024432,Cell,False,True
3245,cd4 molecules,C0003323,"Amino Acid, Peptide, or Protein",AFFECTS,antibacterial reactions,C0279516,Antibiotic,False,True
3246,lamina propria,C1179187,Tissue,LOCATION_OF,lymphocytes,C0024264,Cell,False,True
3249,meshwork,C0040573,"Body Part, Organ, or Organ Component",CONTAINS,lymphocytes,C0024264,Cell,False,True
3250,lymphatic nodule,,Mental Process,CONSISTS_OF,lymphocytes,C0024264,Cell,False,True
3255,germinal center,C0282491,Tissue,INDICATES,lymphatic tissue,C0024296,Tissue,False,True
3256,lymphocytes,C0024264,Cell,SURROUNDS,germinal center,C0282491,Tissue,False,True
3258,lymphatic tissue,C0024296,Tissue,LOCATION_OF,mucous membrane,C0026724,Tissue,False,True
3258,lymphatic tissue,C0024296,Tissue,CONNECTED_TO,efferent lymphatic vessels,C0229889,Tissue,False,True
